,issuekey,title,description,storypoint
4561,DM-6971,Qserv 2016_07 release,release update release publish bump version,1
4562,DM-6972,Fix Qserv install doc and scripts for new newinstall.sh,fix install doc new sh update install per new io install,1
4563,DM-6973,"Fix metadata date problem in LDM-{463,152,135}",fix date problem currently need,1
4564,DM-6974,Type of IngestIndexedReferenceTask_config wrong in obs_ paf files,type wrong new indexed reference code complete job type still must,1
4565,DM-6975,Document release milestone changes in DMTN-020,document release milestone please add note release meeting confluence display leadership team meeting,1
4566,DM-6976,watch for Highcharts update ,watch update issue density plot support setting symbol size symbol size small large displayed want much currently ticket watch update,1
4567,DM-6977,verification and test of the Bayesian histogram calculation on server side,verification test histogram calculation server side need set unit histogram calculation first need verification algorithm think find known data help unit include several different distribution input data,10
4568,DM-6978,Update qserv for changes in Log interface,update log interface log class interface static non static currently couple static log class duration migration log package update code use new non static remove static log class,2
4569,DM-6980,Markers don't show up in PNG download,show show,4
4570,DM-6982,Fix oversampling settings in psfex,fix current turn seeing even need everything determined also seen data general work well need change current configuration use native scale,1
4571,DM-6983,ci_hsc failure: AttributeError: 'Butler' object has no attribute 'repository',failure butler object attribute repository following recent butler community butler related failing code recent call last file home slave stack o matrix compiler label python build bin validate line module main file home slave stack o matrix compiler label python build python validate line main run file home slave stack o matrix compiler label python build python validate line run self file home slave stack o matrix compiler label python build python validate line self butler repository butler object attribute repository error code see e g job stack o matrix compiler label python console please fix,1
4572,DM-6984,Suggest logging migration in daf_persistence and daf_butlerUtils,suggest logging migration use log instead logging,2
